document_nid,document_title,document_expense_year,document_expense_month,document_published_date,document_source_url,list_sources,source_file,sheet_name,source_row_number,expense_no,spent_at_raw,spent_date,place_raw,merchant_name,address,purpose,amount_krw,people,payment_method,expense_category,is_food_related,food_include_keyword,food_exclude_keyword
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,35,,,,명동백작5060(서울특별시 중구 명동길 30-1),명동백작5060,서울특별시 중구 명동길 30-1,시책사업 관련 의견수렴 간담회,214000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,36,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,354000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,37,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 검토 간담회,100000,시장 외 3명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,38,,,,드롭탑(충남 공주시 정안면),드롭탑,충남 공주시 정안면,시정 현안 등 검토 간담회,22500,시장 외 2명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,39,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 의견수렴 간담회,375000,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,40,,,,일품당 프리미엄(서울특별시 종로구 새문안로5가길 7),일품당 프리미엄,서울특별시 종로구 새문안로5가길 7,시책사업 관련 의견수렴 간담회,295000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,41,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 자문 간담회,175000,시장 외 6명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,42,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 의견수렴 간담회,442500,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,43,,,,곤트란쉐리에(서울특별시 중구 세종대로22길 16),곤트란쉐리에,서울특별시 중구 세종대로22길 16,시정 현안 등 검토 간담회,108000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,44,,,,밀밭정원(서울특별시 마포구 마포대로16길 13),밀밭정원,서울특별시 마포구 마포대로16길 13,시정 현안 등 협의 간담회,360000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,45,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 의견수렴 간담회,383500,시장 외 12명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,46,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 검토 간담회,125000,시장 외 4명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,47,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,413000,시장 외 13명,카드,현업-우수부서 격려 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,48,,,,일품당 프리미엄(서울특별시 종로구 새문안로5가길 7),일품당 프리미엄,서울특별시 종로구 새문안로5가길 7,시정 현안 관련 의견수렴 간담회,354000,시장 외 8명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,49,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 관련 의견수렴 간담회,442500,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
28006263,2023년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,2,2023-03-10,https://opengov.seoul.go.kr/expense/28006263,dept_6110001;monthly_mayor_2023_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202302_28006263_198540_2023년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,50,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 검토 간담회,100000,시장 외 3명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,6,,,,감촌(서울 종로구 청진동),감촌,서울 종로구 청진동,시책사업 관련 의견수렴 간담회,260000,시장 외 8명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,7,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시책사업 추진 직원 격려 간담회,413000,시장 외 13명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,8,,,,패트릭스와플(서울특별시 영등포구 의사당대로 108),패트릭스와플,서울특별시 영등포구 의사당대로 108,민생 현장방문 등 추진 부서 직원 격려,686000,자치행정과 근무 직원 등 43명,카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,9,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시정 현안 관련 의견수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,10,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시정 현안 등 검토 간담회,125000,시장 외 4명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,11,,,,모담(서울특별시 종로구 새문안로2길 10),모담,서울특별시 종로구 새문안로2길 10,시책사업 관련 의견수렴 간담회,180000,시장 외 5명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,12,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시정 현안 관련 업무협력 간담회,413000,시장 외 13명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,13,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시정 현안 등 검토 간담회,147500,시장 외 4명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,14,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시책사업 관련 의견 수렴 간담회,442500,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,15,,,,곤트란쉐리에(서울특별시 중구 세종대로22길 16),곤트란쉐리에,서울특별시 중구 세종대로22길 16,시정 현안 등 검토 간담회,118000,시장 외 11명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,16,,,,오우가(서울특별시 중구 명동8가길 42),오우가,서울특별시 중구 명동8가길 42,시정 현안 관련 의견수렴 간담회,59000,시장 외 1명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,17,,,,서울시청신매점(서울 중구 세종대로 110),서울시청신매점,서울 중구 세종대로 110,설 명절 종합상황실 비상근무자 격려품 구입,3146000,종합상황실 비상근무자 등 335명,카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,18,,,,상생상회(서울 종로구 율곡로 39),상생상회,서울 종로구 율곡로 39,설 명절 유관기관 격려품 구입,479700,자양파출소,제로페이,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,19,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시책사업 관련 의견 수렴 간담회,472000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,20,,,,쿠키앤스토리(서울특별시 은평구 서오릉로7길 9-21),쿠키앤스토리,서울특별시 은평구 서오릉로7길 9-21,아동양육시설 현장방문에 따른 의연품 구입,1280000,은평천사원,카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,21,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,주요 시정현안 등 자문 간담회,125000,시장 외 4명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,23,,,,,,,자립준비 청년시설 현장방문에 따른 의연금 전달,1000000,밥집알로,현금,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,24,,,,,,,아동양육시설 현장방문에 따른 의연금 전달,1000000,은평천사원,현금,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,25,,,,도깨비청과(서울특별시 도봉구 도당로13길 16),도깨비청과,서울특별시 도봉구 도당로13길 16,신년 전통시장 현장방문 추진부서 격려 간식 구매,120000,"아동담당관, 동행정책담당관 근무 직원 등 43명",카드,현업-우수부서 격려 등,True,간식,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,26,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시책사업 추진 직원 격려 간담회,206500,시장 외 6명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,28,,,,부민옥(서울특별시 중구 다동길 24-12),부민옥,서울특별시 중구 다동길 24-12,주요 시정현안 등 자문 간담회,137000,시장 외 4명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,29,,,,피자알볼로(서울특별시 서대문구 경기대로 68),피자알볼로,서울특별시 서대문구 경기대로 68,제설작업 등 도로관리 관련 비상근무자 격려,2815200,"도로관리과, 동부ㆍ서부ㆍ남부ㆍ북부ㆍ성동ㆍ강서 도로사업소 근무 직원 등 349명",제로페이,현업-우수부서 격려 등,True,피자,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,30,,,,낙원 복 떡집(서울 도봉구 도당로13가길 8),낙원 복 떡집,서울 도봉구 도당로13가길 8,전통시장 업무 담당부서 격려 간식 구매,90000,"뷰티패션사업과, 상권활성화담당관 근무 직원 등 50명",카드,현업-우수부서 격려 등,True,간식,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,31,,,,못난이만두(서울 도봉구 도당로13가길 12),못난이만두,서울 도봉구 도당로13가길 12,현장방문 추진 부서 격려 간식 구매,91000,자치행정과 근무 직원 등 43명,카드,현업-우수부서 격려 등,True,간식,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,32,,,,곤트란쉐리에(서울특별시 중구 세종대로22길 16),곤트란쉐리에,서울특별시 중구 세종대로22길 16,시정 현안 등 검토 간담회,128000,시장 외 13명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,33,,,,유진한정식(서울특별시 서대문구 충정로4길 22-3),유진한정식,서울특별시 서대문구 충정로4길 22-3,시정 현안 관련 업무협력 간담회,97000,시장 외 3명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,34,,,,신한은행 서울시청금융센터(서울 중구 세종대로 110),신한은행 서울시청금융센터,서울 중구 세종대로 110,설 명절 현업근무자 격려품 구입(교통지도 단속반 등),4740000,교통지도단속반 등 현업 근무 직원 등 158명,카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,35,,,,신한은행 서울시청금융센터(서울 중구 세종대로 110),신한은행 서울시청금융센터,서울 중구 세종대로 110,설 명절 현업근무자 격려품 구입(환경미화실 등),5610000,환경미화실 등 현업 근무 직원 등 187명,카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,36,,,,신한은행 서울시청금융센터(서울 중구 세종대로 110),신한은행 서울시청금융센터,서울 중구 세종대로 110,설 명절 유관기관 격려품 구입,9000000,"서울지방경찰청 기동본부, 종로ㆍ남대문경찰서",카드,현업-우수부서 격려 등,True,격려,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,37,,,,명인만두(경기 용인시 수지구 경부고속도로 400),명인만두,경기 용인시 수지구 경부고속도로 400,시정 현안 관련 업무협력 간담회,11000,시장 외 2명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,38,,,,탐앤탐스(충북 충주시 중앙탑면 중부내륙고속도로 231),탐앤탐스,충북 충주시 중앙탑면 중부내륙고속도로 231,시정 현안 관련 업무협력 간담회,18000,시장 외 2명,카드,현업-우수부서 격려 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,39,,,,MOOD SEOUL(서울특별시 서초구 올림픽대로 2085-14),MOOD SEOUL,서울특별시 서초구 올림픽대로 2085-14,주요 시정현안 등 자문 간담회,273000,시장 외 6명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,40,,,,서울시청 간담회장(서울시 중구 세종대로 110),서울시청 간담회장,서울시 중구 세종대로 110,시책사업 관련 의견 수렴 간담회,383500,시장 외 12명,카드,시정 관련 간담회 등,True,간담회,
27822602,2023년 1월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2023,1,2023-02-10,https://opengov.seoul.go.kr/expense/27822602,dept_6110001;monthly_mayor_2023_01;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202301_27822602_198579_2023년_1월_업무추진비_집행내역_공개.xlsx,업무추진비,41,,,,곤트란쉐리에(서울특별시 중구 세종대로22길 16),곤트란쉐리에,서울특별시 중구 세종대로22길 16,시정 현안 등 검토 간담회,144000,시장 외 15명,카드,현업-우수부서 격려 등,True,간담회,
